book,chapter,verse,bororo_text,has_unusual_char
Mateus,7,5,"Ro biadodureboe, baimogajejewu rawuje aeku piji jao, dukejere amode boegigudurogu rawuje, amana, awie eeku piji",False
Mateus,7,6,"Boe pemegarewu baru tadawu tagaba barigu arigaodoge etae, tagaba tago torikuieje barigu jugorewuge etae, boe jokodukare kare emode tuwure to co co ji, emode tuie kirimi tai tuwo togwado bo bo tawugeje. Boei tumeartorudo Pao jitu",False
Mateus,7,7,"Tagogwamagududo makuduwo tagai; taemarudo boe bogai, taeruduwo ji; tagera to toe toe baiporoji, jadoduwo tagai",False
Mateus,7,8,"Mare paga karega, okwamagudureu, okwamagudure bogaiboe makudumode ai; jemarure boe bogaiwu, jorudumode ji; umode tugera to baiporo jiwu, baiporo jadodumode ai",False
Mateus,7,9,"Ica, kode, kakoduwu ia tagiba umode tori maku tonaregedu ai, okwamagudui amireu bogai dukeje?",False
Mateus,7,10,"Okwamagudumode karo bogai ma, awaguna tamode makai?",False
Mateus,7,11,"Kode, tabegare, mare du inodu tabo tare boe pemegarewu maku tagore etai. Kode ica, Tao baru tadawu ukamodukare boe enogwamagudure bogaiwu boe pemegarewu makudu bokwado etai? Umode maku",False
Mateus,7,12,"Tagaidumode boe erowo taiboe jamedu boe, tarodo ino ei boetoji. Awu bataru keje, boe eroiagudu jamedu boe, mare profetadoge egoino jiboe jamedu boe padure keje. Awarare pobe",False
Mateus,7,13,"Taremo baiporo biegarewuji; mare paga karega, baiporo ja kurireure awara bari kurireure boe ewarigu pegareboeto, makarewuge ere turemo nowu awara ji",False
Mateus,7,14,"Mare baiporo biegarewu, awara bari biegarewure, kodure boe eemodewo kae, nowu awara jiwuge emagagirikare. Profetadoge pegarewuge",False
Mateus,7,15,"Tamearudu awadudo tai profetadoge pegarewugei, emode tuburedo tai barge pemegarewuge ewiri tabo, mare etada, adugodoge emedure",False
Mateus,7,16,Ero koiare tamode epawuje. Botoguru ikureu tudumodukare figeira kuroduji,False
Mateus,7,17,Iguru pemegarewu tudu pemegare: i pegarewu tudu pegare,False
Mateus,7,18,"Ia i pemegarewu tudu pegamoduka, jamedu ia i pegarewu tudu pemegamoduka",False
Mateus,7,19,"Iguru tudu pemegakarewu jamedu boe, kadodumode, barigudumode joruto",False
Mateus,7,20,Kodi icare profetadoge pegarewuge ero koiare tamode epawuje. Umode turemo baru towu,False
Mateus,7,21,"Akore: Ikimejera, Ikimejera, inowuge eiamedu karega etumode baruto, mare rore nono Ioga, rakojere baru tadawu, aidu reorewugere etumode baruto, boe pemegarewuto",False
Mateus,7,22,"Makarewuge emagomode ii nowu meri keje: Cegimejera, cegimejera, cemagokare akie tabo? Akie tabo karega, cere Aroe pegarewuge ewarigu? Akie tabo karega cere boe pemegarewu kurireu makarewu to?",False
Mateus,7,23,"Dukejere imagomode ei: Ioruduwakare tawogai jii je rugadu. Taiaedo ii, maragodu pegare inaiwuge. Baidoge ei pobedu",False
Mateus,7,24,"Ica, kode, cewu mearudure iwadaru jiwu, romode oinono rugadu du, ure nono ia imedu ro jetororewu, dure ure tuwai mugudo tori aogeje",False
Mateus,7,25,"Bubuture ji, pobo kododure ji, bakuru buture ji, nowu inodu jamedu ure tudo ji, mare butukare; mare paga karega, mugure tori aogeje kodi",False
Mateus,7,26,"Mare cewu mearudure iwadaru jiwu, rokare nono iwadaru reoredu, dure ure nono imedu aora bokwarewu, dure ure tuwai mugudo kugaru tada",False
Mateus,7,27,"Bubuture ji, pobo kododure ji, bakuru buture ji, nowu inodu jamedu ure tudo ji, dukeje buture, boe pegarewu kurireu ure tudowuje ji. Jesus ro raka, ako raka",False
Mateus,7,28,"Jesus ui togwa ra tuwadaru piji dukeje, boe eiamedu boe eebogodure bataru ji",False
Mateus,7,29,"Mare paga karega, ure eeruduwado nono boe remawuie pudumi du reore, mare nowu escribadoge ereore karega",False
Mateus,8,1,"Ica, Jesus ui turawuje boe aoporu joki dukeje, ia makarewu boe ekodure apo",False
Mateus,8,2,"Dukejere icare ia moci bare jiwu ure tuburedo ji, ure tubujodo jokorai, tagoi oino dutabo: - Cegimejera, akaidu kejere amode ipemegago",False
Mateus,8,3,"Icare Jesus ure tugera awogado, iera jeture ji, akore ji: - Itaidure. Kode, apemegago! Nowu inodu tonaji kuri je, moci okware nowu imedu piji",False
Mateus,8,4,"Dukodi icare Jesus akore ji: - Amago kaba boe ewiegai, mare toro Pao burejoia ae, jorududo ai, Moisés ure boe eroiagudu jiboe morido, uwo nono jekai apemegagodure oinodu kodiboeji. Jesus ure ia Roma kejewu tugobaigarege eimejera utugare pemegago",False
Mateus,8,5,"Jesus ure turemo nowu bakurireu iei Cafarnaum ceduto, dukeje, ia brae eimejera kodure kuri ae, okwamagudure ji, akore: 6""Cegimejera, ia ierabrarere iiwu mugure iwai keje, padure tuba keje, pogora rakaguraganure, kori rakaguragare ji",True
Mateus,8,7,Jesus akore: - Itumode toro iwo pemegago,False
Mateus,8,8,"Icare nowu brae eimejera akore ji: - Cegimejera, boe karega ure imi awo aremo iwaito, mare amagomode ia awadaru mito tu je duji, du ure turugadu uwo nowu ierabrarere iiwu pemegago",False
Mateus,8,9,"U! Imi jamedu irojaidodunure. Ieture tugobaigaregei jamedu. Imagomode iaji: Toro. Utumode rugadu. Imagomode iaji: Mato. Utumode mato rugadu. Imagomode ierabrarere iiwuji: Arodo oino, romode oino rugadu",False
Mateus,8,10,"Icare Jesus, tumearudui awu inodu jitu keje, jebogodure, akore oino pudabowugei: - Boe rugadu jire inagomode oino tai: Iorudukare ia Israeldoge emeartorui nono awu meartoru reore",False
Mateus,8,11,"Dukodire inagomode oino tai. Makarewu boe etaregodumode meri rutu piji, meri butu piji, emode tumugudo Pao o boe pemegarewu keje, Moisés, Isaac, Jacó mage ebo",False
Mateus,8,12,"Jeonare Pao o boe pemegarewu jiwugerema, ewarigudumode toro baawadu kae boecorewuto; nono oragudureboe, boe eto to puiboe umode nono",False
Mateus,8,13,"Dukejere ure turodo bai, nowu brae eimejera keje, akore: - Toro, boere nono ameartoru reore. Nowu brae eimejera utugare pemegagodure kuri je. Jesus ure makarewuge epemegago",False
Mateus,8,14,"Dukejere Jesus uture Pedro uwai kae. Boekarema, Pedro ucarugo padure tu tuba keje tuwiri uru tabo",False
Mateus,8,15,"Icare Jesus ure tugeragu ieraji, icare nowu biri uru okware kuri je, ure boe eke bu iraji etai",False
Mateus,8,16,"Nowu meri rekodu tabore, boere Aroe pegarewu meture tadawuge eregodu kuricigodo ae. Tuwadarui mito tu je dutabo, Jesus ure Aroe pegarewuge ewarigu epiji, ure kogodureuge eiamedu boe epemegago",False
Mateus,8,17,"Nowu inodu ure nono profeta Isaias mako reore: “Ure tugeragu pagogodaeji, ure toredudo tabo” (53,45). Iaboe etaidure tugoduwo Jesus rekodaji",False
Mateus,8,18,"Ia meri keje Jesus jorudure turagojei boe etoiakodu tadaduji, icare akore ture joruduwadowugei eiagu turego nowu kuruga kurireu ia jipa kae",False
Mateus,8,19,"Nowu inodu tonaji, ia esciba ure tuburedo ji, akore ji: - Cegimejera, ikodumode akabo, akodurewo jamedu boe kae",False
Mateus,8,20,"Icare Jesus akore ji: - Okwadoge eiarire, kiege barege ewaradurogure, mare Imedu Onaregedu umode taora buwo kejeboe bokwa",False
Mateus,8,21,"Ia pugeje, ia ure joruduwadowu ui mito tu jedu akore ji: - Cegimejera, iwo ioga tugu mototo jao",False
Mateus,8,22,"Mare Jesus akore bataru jipagi: - Ako itabo! Ado bireuge pu bi tugu mototo. Jesus ui bakuru, pobo, butugugodudodu",False
Mateus,8,23,Jesus ruture ia ika kurireuto ture joruduwadowuge ebo,False
Mateus,8,24,"Kuri je, bakuru kurireu buture ika kurireuji, pobo maerewu pobuto rorire ika kurireu joki; mare nowu inodu tonaji Jesus unudu rabodu",False
Mateus,8,25,"Icare nowu ure joruduwadowuge ere tuburedo ji, ere jetadudo, egore ji: - Cegimejera, ceginorudo, cewogwagodunure",False
Mateus,8,26,"Icare Jesus jetadure, unorare ei: - Kodiba tabagudure? Marenarunure tagi tameartoru bogai. Icare ure turagojedo, makore bakuruji, makore pobo maerewuji, boe butugugodure kuri je rugadu",False
Mateus,8,27,"Dukodi icare nowu boe makarewuge egore tuiebogodu tabo: - Kakoduwu imedubao? Ica, bakuru, pobo maerewu, emeartorure kuri bataru ji! Jesus ure Aroe pegarewu meture tadawuge ei pobedu pemegago",False
Mateus,8,28,"Nowu kuruga kurireu okwa bakowu keje, Gadarenodoge eno moto keje, Aroe pegarewu meture tadawuge ei pobedu, ere tuiebu ia aroe eiao piji togi. Boekori remawunure ei, dukoia boe ekodu ekodukare nono",False
Mateus,8,29,"Icarema enoiogwarigodure, egore: - Inoba aromode cei, Aroe Eimejera Onaregedu? Akaregodure mato awo cemorora amagadudo, boe kodu kimoi mai dukeje?",False
Mateus,8,30,"Ia jugorewuge makarewuge eedure nono puredu, togwage tabo boebutuji",False
Mateus,8,31,"Aror pegarewudoge enogwamagudure Jesus ji, egore ji: - Amode cewarigu dukeje, cewarigu jece, jewu jugorewuge etae",False
Mateus,8,32,"Akore ei: - Toro! Icare ere tuiebu, ere turemo jugorewugeto. Nowu inodu tonaji kuri je, nowu jugorewuge eiamedu boe ere tuwarigu boito joki toro poboto, tuwi pobo tada du kae",False
Mateus,8,33,"Jeture eiwu ime eregodure tureadodui bakurireu tada du kae nowu boere tuiegaiwoji, boere Aroe pegarewu meture tadawuge eiduji jamedu",False
Mateus,8,34,"Dukodi icare boe eture Jesus ae, enogwamagudure ji uwo tugera ra nowu nonowuge eno moto piji",False
Mateus,9,1,"Jesus ure taredo ika kurireuto pugeje, ure pagado tai, kuruga kurireu kajeje, aregodure to bakurireuto",False
Mateus,9,2,"Icarema, ere ia pogora pegarewu imedu cedo ae, padui kamorewu keje dutabo. Icare Jesus tuiorudui nowu boe emeartoru raka inodu jitu keje, akore nowu pogora pegarewuji: - Itonaregedu, akiwa rakado, aro pegarewu jamedu boe ire pijido, iwudugugodure ai",False
Mateus,9,3,"Dukejere, ia escribadoge, tumearudui nowu bataru jitu keje enogiru pegare pu biegai nowu akoino duji, icare egore: - Awu imedu bataru peganure",False
Mateus,9,4,"Icare Jesus, tuiorudui nowu emeardae inodu jitu dukeje, unorare ei: - Kodiba tameardae pegare tawabo tada?",False
Mateus,9,5,"Kakoduwu boe ewadaruba boe egoiwamode cai je: egomode: Iwudugugodure aro pegarewuji oino rabodu, iarema: Aragojedo, amerudo oino rabodu?",False
Mateus,9,6,"Ica kode, kakoduwu kodumode cai pudui? Aro kode, taeruduwawo oinoie Imedu Onaregedu roiwai moto keje tuwudugugoduwo boe ero pegarewuji. (akore nowu pogora pegarewuji:) - Aragojedo, akirimi toro awai kae",False
Mateus,9,7,"Kuri je, cewu imedu ure turagojedo, uture tuwai kae",False
Mateus,9,8,"Nowu boe makarewuge, tuiorudui nowu inoduji dukeje, epagudugodu kuricigore, eegarere Pao ji ui ime ero raka maku etaiduji. Jesus mare Mateus",False
Mateus,9,9,"Icare Jesus uture nowu piji. Dukeje icare jorudure ia imedu iei Mateus ceduji, mugui nowu boere toroe kobo maku maku cimejerage etai kejewu ira keje, icare akore ji: - Ako itabo! Icare nowu imedu ure turagojedo, kodure apo rugadu",False
Mateus,9,10,"Dukeje icare, Jesus, tumugui ira keje togwagewo nowu imedu uwai tada dukeje, publicanodoge, ro pegarewuge emagaredu etaregodure, ere tumugudo apo, ure joruduwadowuge ebo jamedu",False
Mateus,9,11,"Icare fariseudoge, tuiorudui nowu inodu jitu keje, egore ure joruduwadowuge ei: - Kodiba tagimejera okwagere publicanodoge, ro pegarewuge ebo?",False
Mateus,9,12,"Icare Jesus, tumearudui nowu inodu jitu keje, akore: - Boe okorikare jiwuge ewiapagamodukare jorubo kuru epa bogai, mare u kogodureuge",False
Mateus,9,13,"Toro, taeruduwado kodiba awu bakaru kodiboeji: “Itaidure inogudu bogai, mare bitodureboe bogai karega”(Os 6,6). Itaregodure, mare imagowo pemegarewuge ewogai karega, mare pegarewuge ewogai. Jesus makoi boe etodorogai puduiboe jidu",False
Mateus,9,14,"Nowu inodu tonaji, Joãore joruduwadowuge, ere tuburedo Jesus ji, enorare ji: - Kodiba cedorogare cei, fariseudoge etodorogare pudui, are joruduwadowuge ekar oino?",False
Mateus,9,15,"Icare Jesus akore: - Kodiba uwiredodure maiwu metage ekiarigodumode, nowu uwiredodureu rakojei tu oino pudabo de keje? Boe aregodumode nowu uwiredodureu tawujedumode epijiwo kae, dukeje etodorogamode pudui",False
Mateus,9,16,"Boe emodukare aroia maiwu bu aroia codureu poro keje; mare paga karega, nowu aroia maiwu umode aroia codureu bowuje ma, mega kodumode tugori",False
Mateus,9,17,"Jamedu, boe emodukare parera kuru maiwu tugu pori codureuto. Boe eromode ino ma, ia dukeje, pori codureu umode tuwowuje ma, nowu parera kuru umode ceredo, nowu pori pijimode jamedu. Mare boei parera kuru maiwu tugu pori maiwuto, mugu raka raimode tabo. Jesus ure ia aredu pemegago, ia nogwaredurogu jamedu",False
Mateus,9,18,"Jesus makore kimo du tonaji, ia brae eimejera, sinagoga kejewu, aregodure ae, ure tubujodo ji, akore ji: Cegimejera, itonaregedu aredurogu akurure, bokware maigodu. Mare, mato! Amode akera bu keje ma, jemode kuri pugeje",False
Mateus,9,19,"Icare Jesus ure turagojedo, kodure kuri apo, ture joruduwadowuge ekodure apo jamedu",False
Mateus,9,20,"Icarema, joru butu makaguragare arii turopegado jiwu ia aredu ure tuburedo ji kujeto, ure tugera raido ukudae oto kae",False
Mateus,9,21,"Akore oino tudada: Ikera jetumode toe ukudaeji ma, ipemegagodumode",False
Mateus,9,22,"Icare Jesus ure tumegido jice ae, jorudure ji, akore ji: - Akiwa rakado, itonaregedu! Ica, ameartoraere akinorudo. Icare nowu aredu pemegagodure kuri je",False
Mateus,9,23,"Taregodui sinagoga kejewu brae eimejera uwai kae dukeje, Jesus jorudure okwa akore parira jiwuge enogwa akoi parira jituji, makaguragarewuge epadui pugajeje duji jamedu,",False
Mateus,9,24,"Akore ei: - Tagorodo oino! Nogwaredurogu okwa karega ure, mare unudunure. Emagerema enogwarire ji, enure akoinodu perodudo",False
Mateus,9,25,"Icai nowu boe ei tuiebu dukeje, ure turemo, ure tugeragu nowu nogwaredurogu ieraji, du ure turagojedo taci je",False
Mateus,9,26,Nowu inodu akaru ure tumaedo nowu moto kejewu boe eiamedu boeji. Jesus ure ia joku bokwarewuge ei pobedu pemegago,False
Mateus,9,27,"Icare Jesus uture nowu piji. Awaraji icare ia joku bokwarewuge ei pobedu ekodure jice rekodaji, toiogwari tabo, egore: - Davi Onaregedu, akogududo cedabo",False
Mateus,9,28,"Icare Jesus aregodure ia baito, dukejere cewu joku bokwarewuge ere tuburedo ji. Icare unorare ei: - Tameartorure iroiwamode nowu inodu jituji?. Egore: - U! Cemeartorure",False
Mateus,9,29,"Kodi icare Jesus ure tugera bu eeku keje, akore: - Udo nono tameartoru reore",False
Mateus,9,30,"Nowu inodu tonaji kuri je, eekure tuiado. Icare Jesus okituware ei, akore: - Taerudu rakado, tagaba boe eerududo nowu inoduji",False
Mateus,9,31,"Mare tui tuiebu kuri je dukeje, ere nowu inodu akaru reko nowu moto jameduji. Ia imedu bataru bokwarewu pemegagoduredu",False
Mateus,9,32,"Etu uiageje kuri je, boere ia bataru bokwarewu imedu reko mato ai, Aroe pegarewu metui tada dutabo",False
Mateus,9,33,"Aroe pegarewu barigudure piji dukeje, nowu bataru bokwarewu bataru padure kajeje. Boe etoiakodu jebogodure, emago pemegare, egore: - Boe eerudukare iaboe eroi oino awu Israeldoge etada duji",False
Mateus,9,34,Mare fariseudoge egore: - Aroe pegarewuge eimejera ro raka koiare ure Aroe pegarewuge ewarigu. Jesus okudui boe ebodu,False
Mateus,9,35,"Jesus merure nowu bakurireu jamedu oiagi ia babuturogu boe oiagi jamedu, tui boe eeruduwado dutabo, sinagoga keje, tui boe eeruduwado Pao o boe pemegarewu akaru pemegarewuji dutabo, tui kogodureuge epemegago dutabo",False
Mateus,9,36,"Tuiorudui nowu boe etoiakodu jitu keje, Jesus okudure ebo, mare paga karega, ekugudugodui, etaguru akedugodui, nono boe eetukare jiwu barege kugure ereore dukodi",False
Mateus,9,37,"Icare akore nowu ture joruduwadowugei: - Tugudureboe kuricigore, mare maragodure jiwuge enowarore tu je",False
Mateus,9,38,"Kode, tamagodo nowu oere oinowuji makowo maragodumode jiwuge ewogai",False
Mateus,10,1,"Jesus ure ture joruduwadowuge ei ikera pudogidure pobe taci iwurekotowuge eto pui. Ure ero raka maku etai ewo Aroe pegarewuge ewarigu, ewo kogodureuge epemegago tugogodae eiamedu boe piji",False
Mateus,10,2,"Ica, cewuge eie reo: Simão, du iere Pedro oino jamedu; uwie André; Tadeu onaregedu iei Tiago cedu, mare uwie João",False
Mateus,10,3,"Filipe, Bartolomeu, Tomé; cewu publicano iei Mateus cedu; Alfeu onaregedu iei Tiago cedu",False
Mateus,10,4,"Simão Cananeu; mare Judas Iscariote, duwu koiare ure Jesus maku. Apostolodoge emaragodae",False
Mateus,10,5,"Jesus ure nowu ture joruduwadowuge etudo emaragodae kae, tui eeruduwado du rekodaji. Akore ei: - Tadukaba judeukare emawuge ewai kae. Tagaba taremo Samaria mototo jamedu",False
Mateus,10,6,Tadudo boetoji okware boeto Israeldoge ewai kejewu barege kugure ewogai,False
Mateus,10,7,"Tagodurewo jamedu boe kejere, tamagodo: - Pao o boe pemegarewu puredugodunure",False
Mateus,10,8,"Kogodureuge epmegago, bireuge eewodudo, moci bare jiwuge epemegago, Aroe pegarewuge ewarigu boe epiji. Makudure tagai paga tu jeboe tamode maku paga tu je jamedu",False
Mateus,10,9,"Tagaba meriri ekureu, meriri kigadureu towuje tagabo, diiero jamedu tagaba towuje tabegajejewu tada",False
Mateus,10,10,"Tameru kaba tagodobo tabo jamedu. Tagaba tagudae tugu pugujiagi, tameru kaba tawure tadawu tabo, taiodo tabo karega jamedu. Nowu inodu boe piji. Mare paga karega, maragodureu uke makudumode ai tumaragodae koia",False
Mateus,10,11,"Tamode taremo ia bakurireuto rabodu, ia bakurireuroguto rabodu dukeje, taemarudo iaboe etaidui tuwo tugeragu tai du bogai, taedo nono ebo jii tadumode du kae",False
Mateus,10,12,"Tai taremo ia baito dukeje, tagimadudo nowu boebo, tagagoi: - Boe pemegawo awu baiji, oino",False
Mateus,10,13,"Nowu bai tadawu boe emode tudo turugadu dukeje, nowu tagagoi oinodu butumode ewugeje. Mare umodukare ino dukeje, nowu tagagoi oinodu umode tugirimi tagae",False
Mateus,10,14,"Emodukare tugeragu tai ma, emearudumodukare tawadaru ji ma, tamode taebu nowu bai piji, iarema nowu bakurireu piji dukeje, tamode tawure jukodo tu tawure urugudurogu jameduji ewugeje",False
Mateus,10,15,"Imagomode boe jokoduji tai: - Meri aregodumode mori makudumode kaewu dukeje, Sodoma, Gomorra bakurireuge boe pemegamode ei nowu bakurireu kori. Boe etonai Cristo oge eidu",False
Mateus,10,16,"Imode tarojai nono barege kugure ereore adugodoge etoiado. Kode, tado nono awague ereore, mare jamedu metugue ereore jamedu",False
Mateus,10,17,"Tamearudu awadudo tai imei: Emode tarego tugimejerage etae, emode iwara to tai, to sinagoga keje",False
Mateus,10,18,Tajedodumode brae eimejerage etae iwugeje. Nowu inodu tabo tamode ro oino taiwuge eeruduwado bakaru pemegarewuji; tamode aopegokarewuge eeruduwado jamedu,False
Mateus,10,19,"Emode tugeragu tai dukeje, tagogea kaba inoba tagagomode du bogai. Nowu inodu keje, tamagomode jiboe butumode tawugeje",False
Mateus,10,20,"Mare paga karega, tagi karega tagagomode, mare Tao baru tadawu koiare umode tawadaru bu tagajeje",False
Mateus,10,21,"Umanarewu umode tuwie maku bitoduwo, uo umode tonaregedu maku. Boe etore emode taredo tuomagei tuwo ewido",False
Mateus,10,22,"Boe eiamedu boe ekodu kagirimode tai ikie koia, mare umode tudurudo jii boe oto kaewu, umode cinorudo",False
Mateus,10,23,"Boe etonamode tai ia bakurireu tada ma, tarego iato pugeje. Boe jokodu jire inagomode oino tai: Tamodukare Israel kejewu bakurireuge eiado jii Imedu Onaregedu ui tugirimi du kae",False
Mateus,10,24,"Ia joruduadodureu kodukare ure tuioruduwadowu kori, utugare kodukare tugimejera kori",False
Mateus,10,25,"Ure turugadu joruduwadodureuji tuwo nono ure tuioruduwadowu reore; ure turugadu boe etugareji tuwo nono tugimejera reore jamedu. Boe egore Aroe pegarewu eimejeraie ure boe etuoce, kode, jeture bai tadawuge eina, boe egomodukare ino? Ioguduba ceba pabagudumode",False
Mateus,10,26,"Kode, tabagudu kaba. Ia biadodureboe bokware urugureboe piji, ia podureboe umodukare pudumi boe eeruduwa kawo pudui",False
Mateus,10,27,"Imagore tai boeco tadaboe, tamagodo ji urugureboe tada; tamearudure ji podu tu jeboe, tamagodo ji bai aogajeje",False
